Gerry Darlene Ottem,27 Sep 1964,Oak Park
Zenia Clarice Schmidt,16 Nov 1961,New Auburn
Ethyl Forest Stettner,15 Feb 1965,Ursa
Mary Lavette Jaworowski,1 May 2006,Tucson
Adriene Frederick Worn,2 Nov 1934,Venice
Teddy Melodee Zhao,17 Sep 1944,Roanoke
Ty Dan Foor,22 Aug 1937,Hyannis
Danille Trent Redington,22 Aug 1966,Madison
Terica Derrick Rounsaville,22 Mar 1920,Hanover
Coletta Lewis Salvatori,3 Apr 1915,Margarettsville
Lavette Esther Colasuonno,20 Aug 1968,Rotterdam
Charise Vivian Voegeli,3 May 1959,El Paso
Nida Ilda Weagle,17 Dec 1959,Vallscreek
Ahmed Eric Waker,22 May 1987,Brookpark
Earnest Karly Smedsrud,19 May 1962,Three Oaks
Nadia Charlesetta Alicer,9 Apr 1927,Wolbach
Louis Louis Chay,14 Jun 1975,Shorewood
Carin Harlan Brass,27 Jul 1996,Payson
Vern Lanell Delasbour,15 Oct 2000,Perth
Irma Madaline Kopp,15 Dec 1971,Hialeah
Gudrun Edwin Gaulzetti,7 Oct 1937,Panguitch
Reynalda Tyler Goos,12 May 1985,Burnham
Arnita Adam Juelich,5 Jun 1934,Applegate
Latoya Layne Pospicil,20 Jul 1972,Irma
Monnie Cammie Lenker,27 Jul 1960,Wilson
Maynard Frieda Ton,19 Nov 1901,Calvin
Florance Augustine Hillstrom,25 Sep 1920,Roaring Spring
Lynette Boyce Daniele,6 Dec 1961,40163
Lawana Joie Willens,2 Jan 1947,Campbell Hall
Michel Lecia Steltzer,19 Jul 1931,Honeoye
Mana Cristin Vess,13 Aug 1947,Alexandria
Nga Kristian Lavoie,14 Feb 1979,Greenville
Alex Somer Hardenburg,5 May 1907,Midpines
Coy Leonel Fuss,3 May 1990,Pinetta
Williemae Arlette Muschamp,4 May 1918,Limestone Sq
Maryln Milton Milliken,8 Mar 1969,Kailua
Vinita Roselee Schroeter,21 Aug 1981,Princeton
Assunta Mara Charania,27 Jul 1977,Du Quoin
Mitch Lasonya Bloes,2 Feb 1983,Himrod
Taina Inger Edler,27 Apr 1935,Birmingham
Sydney Russell Trimble,11 Nov 1907,Ironton
Jeremy Delorse Deluz,5 Mar 1918,Mcleod
Halina Jene Raudales,14 Mar 1985,Johnstown
Tisa Holly Voeltner,3 Feb 1961,Portland
Naoma Wilma Weinzimer,13 May 1954,Airlie
Emogene Laurence Zingaro,19 Jul 1942,Alder Creek
Ellen Stanford Economides,23 Oct 2011,Lake City
Hayden Edwina Brox,15 Aug 1950,Wichita
Shanna Adrianna Hanni,9 Aug 2005,Austin
Florencio Tobi Liter,22 Jun 1940,Scott City
Doug Walker Half,20 Mar 1981,Pawcatuck
Jimmy Freda Leeman,16 Aug 1908,Sims
Michal Riva Nii,5 Sep 1995,Dewitt
Kimberly Eusebia Vote,24 Apr 1918,James City
Ethel Myrl Neiger,5 Sep 1935,Fayetteville
Barton Elene Oriley,14 Dec 1906,Huntingdon
Serita Sirena Furuyama,17 Aug 1953,Walton
China Armand Yuhasz,7 May 1968,Eastpointe
Roxana Nakisha Iuchs,18 Oct 2001,Santa Fe
Angella Ian Webster,26 Oct 1973,Watertown
Dalia Marilu Magar,22 May 1934,Deer Park
Cindie Darcy Foxworthy,27 Sep 2001,Struthers
Edison Octavio Mlinar,5 Jul 1939,Tucson
Edwin Eleanora Pfluger,28 Feb 1946,Casnovia
Jacquelin Virgilio Chenette,10 May 1928,Pickaway
Jena Phyliss Weitzner,4 Mar 1998,Denver
Whitney Thomasena Natera,25 Apr 1984,Malta
Ninfa Santos Fagala,28 Feb 1900,Fryburg
Otto Caitlyn Lesmerises,5 Aug 1980,Olanta
Maria Arleen Moshos,14 Jun 1963,West Memphis
Rutha Lynelle Wolanin,20 Aug 1914,Dolgeville
Maple Gabrielle Sherlin,27 May 2011,Newark
Aura Emilie Wielgasz,9 Jun 2014,Opal
Christi Jason Reinfeld,2 Nov 1905,Bascom
Trish Angelic Ideue,16 Oct 2000,Tenmile
Jesus Jennifer Noy,9 Apr 1932,Creighton
Edna Jeanmarie Sallach,10 Dec 1984,Heber
Sylvie Carlena Bateman,21 Oct 1910,Youngstown
Yasmine Macie Peng,8 Nov 2009,Coatsville
Donnette Huey Ruckle,15 Dec 1916,Old Landing
Ulrike Jaimee Bierbrauer,2 Oct 1946,Monroe
Tammara Kenyetta Sammer,9 Feb 1972,Kansas City
Janae Alexia Bortle,20 Jun 1939,Tokio
Edison Amie Peca,17 Jun 1937,New Windsor
Lindsay Lamont Blackmoore,19 May 1953,Earl Park
Ricki Carlos Nibert,3 May 1963,Lamont
Fawn Quintin Showen,25 Apr 2011,Kensington
Kathlene Marget Menes,22 Dec 1913,Alton
Sonny Rivka Leemaster,2 Mar 2004,Russell Springs
Alita Marya Reik,10 Jan 1917,Channahon
Johnnie Preston Speck,28 Aug 1979,Atlanta
Curtis Jeraldine Vassie,8 Jul 1955,Polk
Royce Werner Sholette,1 Feb 1921,Continental Divi
Madelene Laronda Ehnis,23 Aug 2014,South Milwaukee
Nancie Nedra Shibi,19 Jan 1947,Johnstown
Sally Toya Richemond,1 Mar 1959,Centerville
Zenaida Guillermo Mellerson,4 Nov 1943,Elizabeth
Angelena Cinda Mettig,9 Oct 2005,Stella
Cesar Goldie Derentis,9 Feb 1903,East Chicago
Krista Eura Caley,1 Feb 1964,Springfield
Hannah Antwan Meeroff,15 Jan 1908,Gloucester
Ike Marg Carrol,28 Jan 1984,Golden Pond
Vasiliki Chang Caulk,10 Jun 1973,Strong
Sallie Franchesca Bergholm,11 Sep 1911,Cornelius
Dane Willia Taublee,14 Feb 1960,Locust Grove
Belen Leslie Attal,4 Sep 1953,Gardena
Dominique Simone Kuca,14 Nov 1907,Willard
Verlene Briana Nicholas,2 Mar 1947,Stanton
Kareem Juana Fillingham,23 Sep 1974,Owingsville
Jarrett Velia Swaggart,3 Apr 1901,Davison
Dale Kimiko Carangelo,6 Dec 1914,Ludlow
Carlyn August Romon,18 Jun 1958,West Hyattsville
Suzann Gene Warran,27 May 1943,Stafford Springs
Roosevelt Nathaniel Vancura,2 May 1901,Sudan
Cecil Hien Lindsey,25 Nov 2011,Bryans Road
Zona Hazel Caruth,6 Aug 2014,Gordonville
Tisha Markita Sivalia,2 Jul 1903,Buffalo
Contessa Cyrstal Kram,27 Jul 1950,East Arlington
Hans Alberto Ariaza,18 Sep 1903,Grafton
Hong Fabian Broadnay,21 Jan 1916,Peyton
Alease Claudio Tedrick,19 Sep 2011,Urbana
Haydee Fae Killin,17 Aug 1959,Idyllwild
Santina Chery Stupke,9 May 1945,Ben Wheeler
Rima Arvilla Raes,7 Jul 1937,Media
Latoya Alfonso Tinsley,4 Nov 2002,Latham
Raylene Stephani Mcmahon,9 Jun 1908,Center Moriches
Lyla Tiara Winn,15 Jul 1934,Trenary
Jewell Isiah Schupbach,25 Mar 1948,Osceola
Mauro Rolando Hotz,23 Dec 1943,Silsbee
Beula Ivana Cooperman,27 Jun 1947,Anatone
Miss Lezlie Wertman,21 Aug 1970,Huntington
Elayne Harriette Shiffer,10 Mar 2010,Arcadia
Michel Towanda Speck,24 Aug 1917,Kansas City
Madonna Providencia Toenges,12 Jul 1905,Cedar Key
Edmund Grisel Henerson,11 Mar 1965,Boys Ranch
Stephany Danae Guilbeault,28 Mar 1910,Milton Mills
Alphonse Nanette Nasso,20 Nov 1904,Lilburn
Maribel Oma Keeler,13 Nov 1968,Shawneetown
Tiffani Iris Sheman,12 Nov 1979,Indian River Sho
Sofia Marth Molchan,20 Apr 1981,Flower Mound
Alexandria Eryn Rushmore,19 Jan 1945,Munday
Chia Kizzy Swinton,28 Jun 1920,Chinquapin
Melaine Marshall Poma,17 Aug 1938,Lyndonville
Emiko Jammie Demedeiros,24 Jul 1910,Forestville
Eartha Shanae Boiani,15 Jul 1971,Cauthornville
Neda Deloras Faragoza,18 Jun 1951,Shenango
Andrea Brook Vendrick,5 Dec 1930,Crestline
Nina Jeffery Scarrow,22 Jan 1973,Belford
Tarsha Brunilda Heers,21 Aug 1973,Crownpoint
Omar Terry Fusselman,19 Dec 1900,Dover
Vanita Harold Metheney,10 Feb 1940,Kendrick
Dionne Twana Luse,10 Jun 1909,Flushing
Gisela Sonia Mcbride,4 Sep 1969,Claypool
Gregory Bula Orkwis,14 Jul 1913,Falmouth
Roger Jene Namur,16 Dec 1992,Paul Smiths
Jeanine Ji Ketelhut,18 May 1913,Sarasota
Rosella Patricia Prenatt,2 Jan 2003,Centerville
Melisa Juliet Lunney,1 Mar 1900,Sacramento
Shirly Ernest Mattias,25 Jun 1980,Valley Park
Lore Marci Scarber,21 May 1908,Kapaau
Alonzo Larhonda Monath,21 Oct 1923,Herreid
Rochell Merri Thacker,13 Aug 1973,Wheaton
Cecille Joette Rosenholm,10 Jan 1980,Calcium
Leticia Kelvin Koll,9 Mar 1956,Bangor
Jennefer Filiberto Yanacek,15 Apr 2009,Chappells
Eboni Lily Guillereault,15 Jun 1909,Ivanhoe
Yong Diann Tijerino,26 Feb 1991,Saluda
Lelia Kathlyn Oras,17 May 2003,Williston
Magaret Willian Tift,15 Feb 1960,Allston
Alena Domingo Perla,27 Mar 1977,Huntington
Else Eldora Gelber,7 Dec 1976,Newport
Kerry Slyvia Chum,21 Nov 2006,Leadwood
Merle Rigoberto Dietel,4 Sep 1991,Garland
Wilson Sherise Whitford,7 Aug 1907,Costilla
Cleopatra Milly Becky,27 Mar 1980,Armington
Lara Kelli Spruel,5 Jun 1972,Anthony
Mellisa Francisca Bellerose,3 Sep 1933,South Salem
Courtney Marvella Romie,22 Oct 2000,Grantsburg
Amado Werner Linger,23 Nov 2003,Aiea
Sara Erminia Popovic,25 Aug 1946,Brodheadsville
Latasha Camelia Berwick,18 Dec 1929,Moorhead
Mack Tammara Fuehrer,8 May 1988,Gladstone
Evelyn Derick Zrimsek,18 Aug 2013,Buena Ventura La
Gregorio Gracia List,14 Jan 1907,Mc Guire Afb
Joel Arlyne Jamar,25 Jan 1907,Ocate
Tony Britt Hittman,6 Dec 1926,Mineville
Miyoko Jeffie Jappa,25 Sep 1930,Stanley
Hilton Estell Hunstad,4 Apr 1920,San Francisco
Isabell Reva Berne,4 Jun 1974,Salt Flat
Willy Errol Riddick,17 Nov 1959,Perry Hall
Jayna Flavia Tayler,7 Jul 1997,Edina
Astrid Lecia Espinal,14 Sep 1913,Herold
Fe Farah Ulloa,28 Jul 1961,Lake Providence
Ellsworth Freida Radman,14 Jun 2001,Arden
Liza Cinthia Ona,8 Jul 1968,Brooktondale
Davina Lonnie Allio,15 Jul 2000,Whitetop
Matha Tami Marinaccio,3 Aug 1949,Madison
Ashlie Luann Harward,12 Oct 1988,Dresden
Gidget Sydney Kummerow,17 Jul 1994,Dickens
Erline Tai Ney,23 Feb 1941,Baldwin
Lauran Dona Hudgeons,14 Oct 1911,Belleville
Kathy Mona Pennella,5 Jun 2005,Manning
Vernia Charleen Jure,17 Jun 1967,East Walpole
Pamella Luis Caravetta,1 Feb 1913,Princeton
Johnathon Maurita Meulemans,20 Aug 1957,Elizabeth
Bobby Nelson Leversee,25 Mar 1987,Oakville
Jolynn Christel Ricci,11 May 1985,Floyd
Ashlie Dalia Depaoli,25 Jun 1928,New Holland
Hae Joe Beauchemin,18 Feb 1992,Shreve
Alva Broderick Juba,7 Jun 2008,Wichita Falls
Pamula Asha Patzke,6 Dec 1921,Allerton
Cory Cori Byro,17 Feb 1904,Stiles
Corazon Ermelinda Shadoan,14 Jan 2009,Shakopee
Josie Conception Market,25 Oct 2011,Ramey
Celena Marlo Sandhaus,24 Feb 1975,Louisville
Karine Marth Joshi,25 Apr 1930,Las Vegas
Lacy Sirena Reichart,4 Nov 1993,Scottsville
Lynne Mervin Millick,7 Sep 1951,Ampthill
Raquel Dayna Sluski,14 Sep 1989,Wayland
Viviana Amos Alexanian,17 Jun 1909,Union City
Trudie Jonah Gerczak,24 Sep 2010,Holtsville
Vernie Tegan Beshore,27 Feb 1915,La Conner
Marcus Adrien Dubord,14 Sep 1973,Burbank
Nona Daron Aliff,13 May 1904,Poplar
Celina Vannessa Vanhove,27 May 1927,Wadsworth
Hilde Alisa Seavers,17 Sep 1961,Miami
Laraine Phoebe Tumbleston,9 Oct 1908,Center Point
Lucio Iluminada Marler,5 Oct 1933,Atmautluak
Lottie Zandra Thoresen,12 Jun 1911,Saint Peter
Willa Rebbecca Burkin,20 Apr 1949,Carson City
Ilona Idella Ransier,27 Aug 1912,Agency
Annice Dion Golen,10 Aug 1955,Union Grove
Jovita Prince Knilands,6 Aug 1970,Mountain City
Lloyd Zenaida Elting,13 Aug 1932,Milwaukee
Leilani Kylie Dewitz,4 Sep 1924,Cut And Shoot
Arnita Suzan Bickle,24 Jan 2010,Avenue
Ozell Dorian Ensley,2 Jul 2014,Greer
Amalia Genesis Batkin,25 Nov 1969,Eugene
Francisca Carlita Schopflin,5 Jul 1908,Roselle Park
Nohemi Theda Lazaroff,9 Sep 1968,Eaton
Marlo Hattie Laliberte,2 Feb 1931,Grafton
Edelmira Estella Munl,16 Jul 1952,Lopez
Evangelina Emerson Dangelis,15 May 1971,Randolph
Marina Michal Eberline,23 Jul 1986,Sacramento
Inell Jaquelyn Mathews,2 Dec 1939,Half Way
Syble Jermaine Curlee,4 Oct 1916,Granite Falls
Troy Milagro Eiler,23 Dec 1924,Garden City
Mee Joan Curle,8 Mar 1964,Bethel
Pasty Glendora Springle,20 Mar 1936,Allouez
Taisha Magali Tennille,22 Dec 1979,Southam
Keena Marleen Cogbill,23 Jun 1932,Belcher
Chantell Genesis Liebeck,20 Jan 1930,Milroy
Berna Casandra Bussom,27 Dec 1908,Mount Vernon
Frederic Man Vigna,1 Oct 1921,Ivesdale
Larue Arlette Glod,8 Apr 1930,Nemo
Buford Jessi Shillito,26 Feb 1908,Orrville
Sherlyn Deann Mclarty,14 Jan 1916,Ravenswood
Rickie Tova Brose,22 Jul 1982,San Antonio
Brigida Eustolia Schnorbus,7 Dec 1934,Bridgeville
Bryon Thomas Monds,5 Aug 2009,Elkhart
Tawna Enoch Ivans,25 Sep 1986,Lebanon
Kena Ena Escalera,23 Sep 1985,Robinson Creek
Dallas Mallory Lantagne,13 Apr 1907,Watonga
Arthur Lanelle Zartman,14 Jun 1934,Riverside
Kristopher Laquanda Anewalt,17 Jul 1905,Irving
Kerry Tanisha Weigert,19 Oct 1979,Lexington
Xiomara Velia Mcglew,28 Feb 2010,Randolph Center
Larue Helena Chua,6 Mar 1963,Vest
Vesta Enda Heinricher,24 Jun 1904,Du Bois
Gayle Lan Altobelli,5 Feb 1954,Wanamaker
Mai Mariko Bystrom,3 Jul 1923,New Rochelle
Arie Mireya Fors,13 May 1940,Orlinda
Joesph Antwan Petrea,23 Dec 2013,Honey Grove
James Ginny Billus,19 Mar 1904,Norristown
Christiana Carmelita Batt,17 Jul 1968,Turtle Creek
Consuelo Kelsey Mattock,4 Jun 1944,Indian Mills
Pamella Yelena Arana,23 Aug 2001,Lookout Mountain
Keith Penni Kroc,17 Oct 1937,Mc Bain
Jesus Man Guerrera,22 Sep 1969,Des Moines
Sherman Alishia Wilfinger,10 May 1949,Genoa City
Catalina Frances Crafton,18 Jun 1931,Tavares
Mollie Kallie Gabard,25 Apr 1945,Byars
Dannie Chaya Stephenson,4 Jan 1971,East Cambridge
Randell Pinkie Dake,21 Aug 1998,Elmendorf
Ayana Evalyn Reninger,17 Dec 1991,Ledgewood
Odilia Neida Lesso,16 Oct 1951,East Corinth
Shana Marie Bishel,18 Sep 1966,Star City
Serafina Rex Brossman,21 Oct 1933,Lake Park
Salome Jacqueline Hofe,18 Jun 1969,Bowersville
Daniela Merna Berkenbile,9 Aug 2006,Thrall
Rory Delinda Molfetta,1 Sep 1992,Houston
Billie Alfredo Gray,24 Sep 1993,Battle Mountain
Keesha Christoper Biancardi,20 Jun 1964,Mill Spring
Jazmin Morris Walrond,24 Aug 1912,Stonefort
Adriana Mable Kummer,3 Apr 1932,Eldon
Charisse Jazmin Kravetsky,2 Jan 1984,Edgemont
Caitlin Taunya Willians,25 Mar 2009,Marchand
Kelley Kendall Mimes,13 Oct 1908,Brookhaven
Refugio Doretta Bradstreet,27 Oct 1972,Mooreland
Cruz Jacqui Furnas,19 Apr 1917,Rose Hill
Georgann Davina Medlen,16 Aug 2000,Brownsville
Loraine Eleanora Enget,27 Oct 1963,Wilkinsonville
Harrison Michal Dupouy,3 Feb 2008,Seattle
Ping Deb Sjostrom,28 Jan 1978,South Of The Bor
Palmer Alex Albus,24 Jun 1951,Bound Brook
Ines Barbra Sanzone,15 Mar 1966,Smugglers Notch
Erna Dirk Blauman,15 Aug 2005,Tampa
Leighann Jeremy Bossey,25 Feb 1957,Landisburg
Aundrea Cristina Vernetti,26 Jul 1930,Athens
Charles Joetta Mashaw,15 Feb 1961,Horse Creek
Rod George Branstutter,28 Feb 1979,Brush
Olene Lynne Edlao,1 Aug 1977,Ischua
Marcie Kelsi Cheeney,12 Nov 1986,Windsor
Geraldine Marilee Morguson,15 Jul 1936,Koloa
Lauralee Devorah Browner,13 Apr 1963,Warwick
Treva Milda Cauthen,19 Apr 1926,Athens
Arianna Abraham Khamsyuorauon,24 Oct 1924,Karthaus
Bridgett Vella Goen,26 Dec 1986,New England
Nicolas Diedra Luzania,1 Jul 1996,Calhoun
Tomeka Williams Schnarrs,23 Jan 1926,Mount Dora
Daina Chantelle Voeks,27 May 1946,Nye
Therese Ebony Hoven,20 Aug 1916,Stanton
Laticia Ammie Licon,18 Apr 2008,Ireton
Royce Tomoko Orosco,6 Aug 1993,Lake Elmo
Laurence Dagmar Adolf,6 Oct 1931,Baird
Isidra Rosena Battenhouse,13 Jun 1908,Edom
Myrta Tajuana Bombaci,25 Apr 1947,Wooster
Tempie Rose Towels,8 Sep 1905,Selden
Lien Clementina Borseth,26 May 1980,Strathcona
Isabelle Dorie Califano,27 May 1988,Aurora
Anya Carlos Zenner,8 Sep 1919,Isola
Fe Gil Rothrock,26 Dec 1945,Portal
Deborah Kenton Langgood,2 Apr 2003,Bronston
Bill Lynsey Pizarro,3 Jul 1991,Lawrence
Ruthie Terra Roesch,10 Sep 1989,Rosburg
Tisha Dwana Freyre,15 Jan 1908,Chickasaw
Audry Audry Bihari,3 May 1953,Morristown
Mammie Bailey Styborski,12 Dec 2012,Abraham
Jenae Hazel Derrigo,8 Jul 1971,Henderson
Kirstin Rena Barstad,26 Apr 1984,Nokomis
Maryetta Sona Rebel,17 Oct 1976,Altavista
Robby Kenia Chau,8 Aug 2002,Kailua Kona
Reda Kennith Gilzow,14 Jan 1971,Seattle
Corrie Lacie Shober,19 Jun 1949,Ogden
Maybell Lashandra Kenwood,7 Aug 1997,Lake Katrine
Milagro Lori Kuhnen,6 May 1955,Frankford
Elia Bernardina Lescano,21 May 1959,Lindale
Birdie Gia Manford,14 Jun 1992,Osage
Nu Vernie Mclucas,6 Oct 1971,Hamburg
Marylyn Cecilia Senk,24 Aug 1929,West Lebanon
Emerita Dominga Housand,9 Dec 1925,Tacoma
Tasia Maurine Shaddix,14 May 1994,Huson
Pearlene Theola Bozek,16 Mar 1944,Buckley
Ethelene Norah Wyer,20 May 1903,Middlesex
Jeannie Eda Lemaster,22 Jul 1939,Cottonwood
Wynona Annamae Heskett,23 Jun 1933,Elma
Cinthia Gordon Hentschel,9 Jun 1994,Buyck
Theda Traci Drylie,11 Jan 1905,Arthur
Diane Granville Enock,23 Feb 1937,Willisville
Jeannine Rufus Schille,14 Feb 1930,Adah
Carmon Sunshine Boysen,3 Jul 1991,Austin
Barbie Tomi Belisle,5 Aug 2000,Ansley
Lavonna Otha Othon,2 Sep 1986,Gainesville
Carlena Lilliana Schau,9 May 1961,Hersey
Graham Louvenia Maccoll,10 Jan 1915,Brush Prairie
Tilda Clarinda Majure,22 Jun 1989,East Sullivan
Lorrie Sharla Carter,13 Sep 2014,Arcadia
Miyoko Tommy Notarnicola,17 Nov 1909,67014
Tova Kathleen Kman,3 Jul 1991,Renton
Rosina Danelle Brighton,13 Jul 1961,Rochester
Moon Ayesha Peterschick,11 Mar 1960,Forkland
Jinny Sondra Kuns,5 Nov 1905,Raymond
Ricky Rico Schlitt,17 Apr 1915,Fountain
Jann Tonda Salemi,11 Jul 2007,Avenal
Pamela Venetta Ayres,13 May 1913,Dresden
Caryn Letty Atnip,11 Mar 2006,Mc Clure
Ward Hilda Eperson,16 Oct 1912,Poth
Michelle Young Costen,11 Jul 1985,New York
Thao Vina Viteo,21 Feb 1954,Callao
Deloris Dorathy Quezergue,18 Jun 1960,Aguilar
Pok Blaine Liu,13 Dec 2010,Bowling Green
Pamelia Alla Chollett,1 Nov 1983,Ary
Ai Lee Lamberson,14 Apr 1991,Keno
Shalanda Marisa Arsenault,25 May 2001,Pinedale
Bea Rico Monge,23 Oct 1956,Mitchell
Roger Rosendo Shatrau,17 Jul 1956,Maplewood
Miquel Susanne Crosbie,26 Nov 2013,Locust Grove
Gabrielle Malia Delp,9 Sep 2010,Chicago
Floyd Gail Metelko,21 Aug 2005,Tampa
Chara Tequila Fuhri,5 Feb 1911,Montrose
Jayson Burt Schaffert,13 Oct 2008,Apple Valley
Zoraida Virgina Huschle,20 Jan 1917,Watertown
Santos Chad Glasner,21 Dec 2008,Owls Head
Classie Cameron Esses,21 Apr 2006,Kamrar
David Nicki Headland,6 Feb 1990,Cuchara
Jaclyn My Vanschoick,14 Sep 1909,Coopers Mills
Solange Rayna Pabich,5 Apr 1908,Marion
Magan Stephenie Slocombe,8 Jan 1933,Blaine
Phil Sheron Huether,9 Nov 1986,Kingsville
Myrna Inez Gattison,14 Jan 1960,Okmulgee
Gabriel Deeann Ketterman,8 Jan 1996,Rockland
Vickey Tara Kuhse,21 Aug 1980,Akron
Deedra Pura Pergola,19 Oct 1903,Montague
Petrina Ed Halbritter,7 Oct 1941,Thackerville
Felicidad Silvana Vaulet,9 Oct 1995,West Barnstable
Nidia Rochell Bergstresser,28 Sep 1977,Segno
Merle Tanisha Vallin,23 Jan 1925,Ancona
Valerie Charisse Bogut,6 Dec 1965,Hubbard
Tonie Karri Staudinger,3 Feb 1960,Laurel Hill
Christene Vernetta Doyel,25 Nov 1952,Ohio City
Miles Ollie Granieri,16 Jan 1946,Sasakwa
Pamila Kylee Hertweck,23 Jul 1966,Mingus
Lanita Prudence Isaacs,22 Oct 1949,Reading
Georgiann Catina Ferr,24 Apr 1946,Schnecksville
Marisela Summer Shepherd,9 Aug 1918,East Lansing
Bao Hsiu Sidener,4 Jan 1993,Loysville
Tajuana Tesha Heisel,15 Mar 1956,Holyoke
Reda Erline Bondi,16 Jan 1944,Scituate
Erlene Shayna Reindeau,18 Nov 1919,Akron
Micheal Nakita Richesin,19 Jun 2009,Wounded Knee
Frederica Lacy Hansel,27 Dec 1925,Worland
Daphne Inell Englar,4 Jan 1910,Fillmore
Marcelina Sharee Karjala,14 Dec 1931,Whitehall
Darla Noella Schmutzler,20 Apr 1933,Evanston
Nilsa Loretta Nesmith,4 Nov 1926,Lake Catherine
Maryland Mitsue Jinkens,6 Jul 1950,Paxico
Taunya Britt Manginelli,28 Apr 1934,San Leandro
Kylie Kimbery Geohagan,3 Aug 1955,Walworth
Charlie Marquetta Gallinari,14 May 1947,Gresham
Cristi Francis Kapps,5 May 1941,Gilliam
Aretha Mae Wynter,9 Dec 1991,Wakefield
Taylor Kai Mcfadin,17 Nov 1963,La Jolla
Blaine Karyl Dumlao,11 Nov 1998,Leetonia
Araceli Tamica Honnen,12 Aug 1963,Atkinson
Deloise Lekisha Bedward,14 Nov 1987,Klemme
Kip Tammi Lundburg,22 Oct 2005,Granite
Lili Shantae Mountcastle,26 Jan 1943,Bangor
Percy Dina Misenhimer,2 Jul 1986,Beckville
Shyla Gerard Muhlestein,14 Aug 2014,Lutherville
Coleen Octavio Mcguigan,16 Sep 1991,Applegate
Andrea Henriette Batrich,21 Feb 1944,Clearwater
Beulah Augustina Mignano,24 Sep 1995,San Jose
Eura Bruna Varady,9 Jan 2012,Rock Glen
Kera Roscoe Vixay,2 Nov 2001,Little Valley
Miriam Edward Toffton,19 Nov 1980,West Grove
Kamala Cammie Yeung,27 Jul 2004,Carona
Delila Clarisa Polkinghorn,12 Jul 1962,Willow Island
Annemarie Bradley Vaske,14 Apr 2008,Humbird
Pa Daniel Atherley,24 Aug 1907,Nederland
Terry Justa Kenneth,4 Feb 1977,Vernon Center
Stacey Cecelia Passey,3 Jan 1908,Frankford
Anika Abby Girmazion,19 Mar 1962,Chatfield
Luis Dale Hufstedler,10 Nov 1943,Fairfield
Delois Alecia Sanes,21 Sep 1993,Athens
Sandra Ciera Olszowka,12 Feb 1915,Woodland
Carin Carmon Rayome,9 Jul 1965,Philadelphia
Adelaida Jane Staine,20 Aug 1907,Astoria
Milan Otha Ratana,26 Mar 2006,Irondale
Maryalice Reita Cintra,6 Sep 1924,Sterling
Gena Brent Mcglade,2 Nov 1922,Ridgeway
Hsiu Maria Fanucchi,24 Aug 1911,Florence
Tessa Francene Kevan,13 Aug 2014,Houston
Yadira Gaylord Hauffe,17 Jun 1924,Pinedale
Dominic Malia Sheeley,14 Dec 1913,Pontiac
Ivonne Jeffie Eberenz,10 Mar 1933,Grand Chenier
Tereasa Pierre Wisecup,22 Apr 1950,Wellington
Amos Karma Klavuhn,19 Mar 1946,Collinsville
Tyisha Tobi Dizer,19 Jan 1915,Tavernier
Donnetta Rhoda Haws,26 Feb 1909,Mount Vernon
Gigi Beatrice Rudnick,7 Mar 1942,Dola
Riva Elanor Bittel,19 Oct 1979,Killen
Yaeko Adina Zella,20 Jun 1921,Metairie
Alan Angelena Cessor,28 Aug 1962,Oceano
Sydney Marlena Quereto,13 Dec 1940,Delta
Carolin Barrett Christler,19 Dec 1996,Merrill
Latashia Akiko Stahl,27 Feb 1979,Waupun
Ursula Darius Haw,16 Mar 1928,Humble
Celia Spencer Cenci,23 Jun 1987,Windcrest
Leonie Maira Lakeman,21 Sep 1979,East Grand Forks
Marylynn Willard Blackaby,17 Jan 1902,Martelle
Patrina Peggy Dunegan,24 Feb 1982,Westgate
Joanne Chauncey Carlacci,24 Dec 1959,Cedar Falls
Diedre Tu Silbernagel,23 Jan 1940,Canton
Garret Yon Bae,15 Oct 2002,Mount Wolf
Ammie Erna Zorrilla,5 Aug 1972,Willard
Sherlyn Ray Golembeski,13 Mar 1963,Charlotte
Margarett Lakita Aloan,16 May 1918,Annville
Shantae Tyler Mcmeekin,5 Sep 1995,Abbott
Jesse Anneliese Justino,6 Aug 1919,Tahlequah
Evia Kristie Diefenbach,13 Jul 1974,Birmingham
Alta Oretha Raposa,27 Jan 1903,Crumpler
Lester Natashia Robley,12 Dec 1997,Washington
Beula Yajaira Svancara,3 Apr 1937,San Francisco
Eddy Charles Arvelo,5 Nov 1929,Rock River
Barbara Kermit Elford,28 Aug 1999,Science Hill
Masako Reba Friedenthal,20 Nov 1944,Knoxville
Brande Dalton Tanaka,18 Apr 1966,Wellman
Pearlene Ruthann Tabares,7 Nov 1962,Limestone
